id,insee_code,town_name,zip_code,routing_label,line_5,geopoint
24521,01211,LENT,01240,LENT,NULL,0101000020E6100000127DE31016CA144040F10813EB0E4740
24522,01212,LESCHEROUX,01560,LESCHEROUX,NULL,0101000020E610000074A2B83E07A11440A487461C57344740
24523,01213,LEYMENT,01150,LEYMENT,NULL,0101000020E61000008EFDD1DCAF2B15405259B9BCDEF64640
24524,01214,LEYSSARD,01450,LEYSSARD,NULL,0101000020E61000008A5A9A5B21E8154084B982128B144740
24525,01215,SURJOUX LHOPITAL,01420,SURJOUX LHOPITAL,LHOPITAL,0101000020E61000005E216239F81017409B11EF4ADC034740
24526,01215,SURJOUX LHOPITAL,01420,SURJOUX LHOPITAL,SURJOUX,0101000020E61000005E216239F81017409B11EF4ADC034740
24527,01216,LHUIS,01680,LHUIS,NULL,0101000020E61000004DE9AA8ABA2816409407D8FD99DF4640
24528,01219,LOMPNAS,01680,LOMPNAS,NULL,0101000020E61000006C6281AFE81A1640FA6184F0E8E74640
24529,01224,LOYETTES,01360,LOYETTES,NULL,0101000020E6100000DA2E7E6484DD1440082D358CCCE54640
24530,01225,LURCY,01090,LURCY,NULL,0101000020E6100000C8FF2E7DF91E13409CA8007308084740
24531,01227,MAGNIEU,01300,MAGNIEU,NULL,0101000020E6100000F8AE9C18EDE0164030CB8DD85DE34640
24532,01227,MAGNIEU,01300,MAGNIEU,ST CHAMP,0101000020E6100000F8AE9C18EDE0164030CB8DD85DE34640
24533,01228,MAILLAT,01430,MAILLAT,NULL,0101000020E610000066D65240DA231640412553AA690F4740
24534,01229,MALAFRETAZ,01340,MALAFRETAZ,NULL,0101000020E6100000A2A87D84AB951440EE98BA2B3B2A4740
24535,01230,MANTENAY MONTLIN,01560,MANTENAY MONTLIN,NULL,0101000020E6100000D1089167F26C14405470784144374740
24536,01231,MANZIAT,01570,MANZIAT,NULL,0101000020E6100000D085EC17479C1340D6FD6321BA2E4740
24537,01232,MARBOZ,01851,MARBOZ,NULL,0101000020E6100000AA5C4D43F9FB144029F0A9F72F2C4740
24538,01233,MARCHAMP,01680,MARCHAMP,NULL,0101000020E6100000FA090CFE2334164026E7C41E5AE34640
24539,01234,MARIGNIEU,01300,MARIGNIEU,NULL,0101000020E610000092F3B4B233DF16409F5FEF59B2E64640
24540,01235,MARLIEUX,01240,MARLIEUX,NULL,0101000020E6100000A09A81806B4D1440BC8D171CEF064740
24541,01236,MARSONNAS,01340,MARSONNAS,NULL,0101000020E61000006CF7BC2C373E1440D8AC44EA872B4740
24542,01237,MARTIGNAT,01100,MARTIGNAT,NULL,0101000020E610000036C6F3BE9670164007C9A76CFD194740
24543,01238,MASSIEUX,01600,MASSIEUX,NULL,0101000020E6100000DFD8582EC04F1340DC15B0D37EF44640
24544,01239,MASSIGNIEU DE RIVES,01300,MASSIGNIEU DE RIVES,NULL,0101000020E61000006C5386BBC4061740C4E6E3DAD0E04640
24545,01240,MATAFELON GRANGES,01580,MATAFELON GRANGES,NULL,0101000020E6100000872FB88BD51B16403999B85510204740
24546,01240,MATAFELON GRANGES,01580,MATAFELON GRANGES,GRANGES,0101000020E6100000872FB88BD51B16403999B85510204740
24547,01241,MEILLONNAS,01370,MEILLONNAS,NULL,0101000020E6100000B4DA68A5B55615405E71CC0D611F4740
24548,01242,MERIGNAT,01450,MERIGNAT,NULL,0101000020E61000005F45460724C515400BA47A2153084740
24549,01243,MESSIMY SUR SAONE,01480,MESSIMY SUR SAONE,NULL,0101000020E6100000CC58D9E32A0B13407C5EF1D423064740
24550,01244,MEXIMIEUX,01800,MEXIMIEUX,NULL,0101000020E6100000A27A6B60ABD814409C45949BCDF34640
24551,01245,BOHAS MEYRIAT RIGNAT,01250,BOHAS MEYRIAT RIGNAT,NULL,0101000020E6100000E63BF88903801540A48F543A33124740
24552,01245,BOHAS MEYRIAT RIGNAT,01250,BOHAS MEYRIAT RIGNAT,BOHAS,0101000020E6100000E63BF88903801540A48F543A33124740
24553,01245,BOHAS MEYRIAT RIGNAT,01250,BOHAS MEYRIAT RIGNAT,RIGNAT,0101000020E6100000E63BF88903801540A48F543A33124740
24554,01246,MEZERIAT,01660,MEZERIAT,NULL,0101000020E61000007EF55DB6423114403E78EDD2061F4740
24555,01247,MIJOUX,01170,MIJOUX,NULL,0101000020E61000001A671D9FDA0A184096F32098FE2D4740
24556,01247,MIJOUX,01410,MIJOUX,NULL,0101000020E61000001A671D9FDA0A184096F32098FE2D4740
24557,01248,MIONNAY,01390,MIONNAY,NULL,0101000020E6100000820761C9B0B513403D6AA741ACF24640
24558,01249,MIRIBEL,01700,MIRIBEL,NULL,0101000020E6100000BC3B32569BC31340015AA95615EC4640
24559,01249,MIRIBEL,01700,MIRIBEL,LE MAS RILLIER,0101000020E6100000BC3B32569BC31340015AA95615EC4640
24560,01249,MIRIBEL,01700,MIRIBEL,LES ECHETS,0101000020E6100000BC3B32569BC31340015AA95615EC4640
24561,01250,MISERIEUX,01600,MISERIEUX,NULL,0101000020E61000001875ADBD4F41134016AD37C5BEFC4640
24562,01252,MOGNENEINS,01140,MOGNENEINS,NULL,0101000020E610000070AF71A2024813406EF7729F9C124740
24563,01254,MONTAGNAT,01250,MONTAGNAT,NULL,0101000020E6100000C2CBC28D4A1C1540AA1D0FC704164740
24564,01255,MONTAGNIEU,01470,MONTAGNIEU,NULL,0101000020E61000003780C86CDAD615402737E565A8E64640
24565,01257,MONTANGES,01200,MONTANGES,NULL,0101000020E61000008997A77345291740CCA7D8E2E4154740
24566,01258,MONTCEAUX,01090,MONTCEAUX,NULL,0101000020E6100000D021156B5D3713401B351598840C4740
24567,01259,MONTCET,01310,MONTCET,NULL,0101000020E61000001F532DD8FC721440CACA8A3C241C4740
24569,01261,MONTHIEUX,01390,MONTHIEUX,NULL,0101000020E6100000F0468BD8CCCA13402989361147FB4640
24570,01262,MONTLUEL,01120,MONTLUEL,NULL,0101000020E610000027EB81A0ED1214401D41857E81F14640
24571,01262,MONTLUEL,01120,MONTLUEL,CORDIEUX,0101000020E610000027EB81A0ED1214401D41857E81F14640
24572,01262,MONTLUEL,01120,MONTLUEL,JAILLEUX,0101000020E610000027EB81A0ED1214401D41857E81F14640
24573,01263,MONTMERLE SUR SAONE,01090,MONTMERLE SUR SAONE,NULL,0101000020E610000022C841093309134044903985CB0A4740
24574,01264,MONTRACOL,01310,MONTRACOL,NULL,0101000020E6100000E2D7FE84697E1440860662D94C174740
24575,01265,MONTREAL LA CLUSE,01460,MONTREAL LA CLUSE,NULL,0101000020E6100000E496A0D0FC631640E4FC039B29174740
24576,01266,MONTREVEL EN BRESSE,01340,MONTREVEL EN BRESSE,NULL,0101000020E61000000B653CA5DE721440861DC6A4BF294740
24577,01267,NURIEUX VOLOGNAT,01460,NURIEUX VOLOGNAT,NULL,0101000020E6100000F361AC25D30F16407A5B9F28BF174740
24578,01267,NURIEUX VOLOGNAT,01460,NURIEUX VOLOGNAT,VOLOGNAT,0101000020E6100000F361AC25D30F16407A5B9F28BF174740
24579,01268,MURS ET GELIGNIEUX,01300,MURS ET GELIGNIEUX,NULL,0101000020E6100000D603E62153A2164050566710FAD14640
24580,01269,NANTUA,01130,NANTUA,NULL,0101000020E61000005616E016876E1640F2118CDE04134740
24581,01269,NANTUA,01460,NANTUA,NULL,0101000020E61000005616E016876E1640F2118CDE04134740
24582,01272,NEUVILLE LES DAMES,01400,NEUVILLE LES DAMES,NULL,0101000020E6100000267BDF53940A144040DD408177144740
24583,01273,NEUVILLE SUR AIN,01160,NEUVILLE SUR AIN,NULL,0101000020E6100000ACA8C1340C7B154077007AD0A20B4740
24584,01274,LES NEYROLLES,01130,LES NEYROLLES,NULL,0101000020E61000004EE3288AA18A1640CB93B5977E114740
24585,01275,NEYRON,01700,NEYRON,NULL,0101000020E61000002B0428FC08BE13405299620E02E94640
24586,01276,NIEVROZ,01120,NIEVROZ,NULL,0101000020E6100000E050AEDF023F14403E6F74DF7BE94640
24587,01277,NIVOLLET MONTGRIFFON,01230,NIVOLLET MONTGRIFFON,NULL,0101000020E610000038BFBC5BB4D31540C8A64BB505004740
24588,01279,ONCIEU,01230,ONCIEU,NULL,0101000020E6100000FA556FC3DEE21540337106DAF8FB4640
24589,01280,ORDONNAZ,01510,ORDONNAZ,NULL,0101000020E61000005AEC9BA0F22C1640B1396288F7EA4640
24590,01281,ORNEX,01210,ORNEX,NULL,0101000020E6100000CB715DE7956118401AA54BFF92234740
24591,01282,OUTRIAZ,01430,OUTRIAZ,NULL,0101000020E610000034057CC8A5371640207FC40A12084740
24592,01283,OYONNAX,01100,OYONNAX,NULL,0101000020E6100000DB28FC636B9B1640AEFDF8A644214740
24593,01283,OYONNAX,01100,OYONNAX,BOUVENT,0101000020E6100000DB28FC636B9B1640AEFDF8A644214740
24594,01283,OYONNAX,01100,OYONNAX,VEYZIAT,0101000020E6100000DB28FC636B9B1640AEFDF8A644214740
24595,01284,OZAN,01190,OZAN,NULL,0101000020E61000002CBD361B2BAD1340D70AE42373314740
24596,01285,PARCIEUX,01600,PARCIEUX,NULL,0101000020E6100000DC566941DE51134043780F2BB7F54640
24597,01286,PARVES ET NATTAGES,01300,PARVES ET NATTAGES,NATTAGES,0101000020E6100000987E2EBF78FF164091FB0C5EAADD4640
24598,01286,PARVES ET NATTAGES,01300,PARVES ET NATTAGES,PARVES,0101000020E6100000987E2EBF78FF164091FB0C5EAADD4640
24599,01288,PERON,01630,PERON,NULL,0101000020E6100000A404B3F803A817408D3FF61FBE184740
24600,01289,PERONNAS,01960,PERONNAS,NULL,0101000020E6100000A0698995D1E0144030EAFFC1AC154740
24601,01290,PEROUGES,01800,PEROUGES,NULL,0101000020E6100000D8E841E66FB71440A8BDD2437EF04640
24602,01291,PERREX,01540,PERREX,NULL,0101000020E6100000BEA9A33E24E31340C2D20A1D851F4740
24603,01293,PEYRIAT,01430,PEYRIAT,NULL,0101000020E610000082B9CC9F250616405C7D2BC805134740
24604,01294,PEYRIEU,01300,PEYRIEU,NULL,0101000020E6100000D6091E9551BB1640D1EAE40C45D64640
24605,01295,PEYZIEUX SUR SAONE,01140,PEYZIEUX SUR SAONE,NULL,0101000020E61000005EB642FDD3461340EBABAB02B50F4740
24606,01296,PIRAJOUX,01270,PIRAJOUX,NULL,0101000020E6100000BED5DFB7C61415400C326E0F67314740
24607,01297,PIZAY,01120,PIZAY,NULL,0101000020E61000005CC98E8D405C14407EC5BF74FFF14640
24608,01298,PLAGNE,01130,PLAGNE,NULL,0101000020E61000003AABAA3C26DF1640A140E9552E184740
24609,01299,LE PLANTAY,01330,LE PLANTAY,NULL,0101000020E6100000ECA353573E5B14409EFC27C904034740
24610,01301,POLLIAT,01310,POLLIAT,NULL,0101000020E61000000381295EC08A1440F42CAD2B0B204740
24611,01302,POLLIEU,01350,POLLIEU,NULL,0101000020E6100000CE9BD4E132FC1640624A24D1CBE54640
24612,01303,PONCIN,01450,PONCIN,NULL,0101000020E610000015127A47D7A6154037E15E99B70B4740
24613,01304,PONT D AIN,01160,PONT D AIN,NULL,0101000020E6100000BC15D39684651540A9DBD9571E074740
24614,01305,PONT DE VAUX,01190,PONT DE VAUX,NULL,0101000020E6100000325871AAB5B413401C9A0D8D82384740
24615,01306,PONT DE VEYLE,01290,PONT DE VEYLE,NULL,0101000020E610000094128255F5861340806F8912E3214740
24616,01307,PORT,01460,PORT,NULL,0101000020E6100000E4DB16C0EF5216400A3E1757A6134740
24617,01308,POUGNY,01550,POUGNY,NULL,0101000020E6100000D8F15F2008CC17405762F94EA7124740
24618,01309,POUILLAT,01250,POUILLAT,NULL,0101000020E610000009D8B38C79B21540E2B496B8C4294740
24619,01310,PREMEYZEL,01300,PREMEYZEL,NULL,0101000020E6100000BCA65192BF911640099B4BBB62D74640
24620,01311,PREMILLIEU,01110,PREMILLIEU,NULL,0101000020E6100000FDF7E0B54B4316401ABB8E8271F04640
24621,01313,PREVESSIN MOENS,01280,PREVESSIN MOENS,NULL,0101000020E6100000E41D96BCF0491840DA60979732214740
24622,01313,PREVESSIN MOENS,01280,PREVESSIN MOENS,MOENS,0101000020E6100000E41D96BCF0491840DA60979732214740
24623,01314,PRIAY,01160,PRIAY,NULL,0101000020E6100000DC7D33D6A32115405C9CE73E6F024740
24624,01317,RAMASSE,01250,RAMASSE,NULL,0101000020E610000048C9062D7F6D1540B23BEEA53A184740
24625,01318,RANCE,01390,RANCE,NULL,0101000020E61000007144AD1F51771340E1945E40D4FB4640
24626,01319,RELEVANT,01990,RELEVANT,NULL,0101000020E61000008E1E64FE76C21340EA47799C580A4740
24627,01320,REPLONGES,01750,REPLONGES,NULL,0101000020E610000030BEC3488A8313400F07AE974B274740
24628,01321,REVONNAS,01250,REVONNAS,NULL,0101000020E610000066C6360422571540A73E90BCF3144740
24629,01322,REYRIEUX,01600,REYRIEUX,NULL,0101000020E610000050E850E16353134095B31C8DE8F74640
24630,01323,REYSSOUZE,01190,REYSSOUZE,NULL,0101000020E610000008848C367DA81340CE209969D6364740
24631,01325,RIGNIEUX LE FRANC,01800,RIGNIEUX LE FRANC,NULL,0101000020E6100000BCC4A2337AAB14404863FE1BC5F94640
24632,01328,ROMANS,01400,ROMANS,NULL,0101000020E61000007289230F441614406EDA8CD3900F4740
24633,01329,ROSSILLON,01510,ROSSILLON,NULL,0101000020E6100000607017AB17651640AE9113DCFEEA4640
24634,01330,RUFFIEU,01260,RUFFIEU,NULL,0101000020E6100000D2D0F533AB9D1640372BECB394004740
24635,01331,ST ALBAN,01450,ST ALBAN,NULL,0101000020E6100000045F8720BDD315403844262A650C4740
24636,01332,ST ANDRE DE BAGE,01380,ST ANDRE DE BAGE,NULL,0101000020E6100000B3BFA21122A713404FE61F7D13264740
24637,01333,ST ANDRE DE CORCY,01390,ST ANDRE DE CORCY,NULL,0101000020E6100000A2F6B6F4C3CF134010786000E1F64640
24638,01334,ST ANDRE D HUIRIAT,01290,ST ANDRE D HUIRIAT,NULL,0101000020E61000000348C89B57A81340A78AF381AE1B4740
24639,01335,ST ANDRE LE BOUCHOUX,01240,ST ANDRE LE BOUCHOUX,NULL,0101000020E6100000166646E4604F144087985CD68E0E4740
24640,01336,ST ANDRE SUR VIEUX JONC,01960,ST ANDRE SUR VIEUX JONC,NULL,0101000020E61000008E4935A26A9214401C22139532134740
24641,01337,ST BENIGNE,01190,ST BENIGNE,NULL,0101000020E6100000D07A9D79DECE1340EE485057D2394740
24642,01338,GROSLEE ST BENOIT,01300,GROSLEE ST BENOIT,GROSLEE,0101000020E610000016CD14843C541640C3CEB980BCD94640
24643,01338,GROSLEE ST BENOIT,01300,GROSLEE ST BENOIT,ST BENOIT,0101000020E610000016CD14843C541640C3CEB980BCD94640
24644,01339,ST BERNARD,01600,ST BERNARD,NULL,0101000020E6100000A0B6FC76C8F712400C86298098F94640
24645,01342,STE CROIX,01120,STE CROIX,NULL,0101000020E6100000EE1A3E33D2301440E0A018B4EBF24640
24646,01343,ST CYR SUR MENTHON,01380,ST CYR SUR MENTHON,NULL,0101000020E61000007A2F63AF1CDE134060600C9B37234740
24647,01344,ST DENIS LES BOURG,01000,ST DENIS LES BOURG,NULL,0101000020E6100000D8778F7DDABA1440AA752C00D71A4740
24648,01345,ST DENIS EN BUGEY,01500,ST DENIS EN BUGEY,NULL,0101000020E61000002646E059CC4D1540E62730F88FF94640
24649,01346,ST DIDIER D AUSSIAT,01340,ST DIDIER D AUSSIAT,NULL,0101000020E610000039DD68B6E1361440A2478C9E5B274740
24650,01347,ST DIDIER DE FORMANS,01600,ST DIDIER DE FORMANS,NULL,0101000020E61000000F249463571B13409C7EF55DB6FA4640
24651,01348,ST DIDIER SUR CHALARONNE,01140,ST DIDIER SUR CHALARONNE,NULL,0101000020E61000000F6E217EB44A1340F8FCD58805184740
24652,01349,ST ELOI,01800,ST ELOI,NULL,0101000020E61000008E1A5DEF489A1440ADE2E88596F74640
24653,01350,ST ETIENNE DU BOIS,01370,ST ETIENNE DU BOIS,NULL,0101000020E6100000441BDBC6FA1D15402A1C412A45234740
24654,01351,ST ETIENNE SUR CHALARONNE,01140,ST ETIENNE SUR CHALARONNE,NULL,0101000020E6100000D6C9198A3B7A134073EA14F593124740
24655,01352,ST ETIENNE SUR REYSSOUZE,01190,ST ETIENNE SUR REYSSOUZE,NULL,0101000020E610000062AE563728031440DE054A0A2C334740
24656,01353,STE EUPHEMIE,01600,STE EUPHEMIE,NULL,0101000020E610000047D38F3CC62B1340A856BA1688FB4640
24657,01354,ST GENIS POUILLY,01630,ST GENIS POUILLY,NULL,0101000020E610000053E2DF0CA32518400629780AB9204740
24658,01355,ST GENIS SUR MENTHON,01380,ST GENIS SUR MENTHON,NULL,0101000020E6100000C861307F85101440108A52E7F6234740
24659,01356,ST GEORGES SUR RENON,01400,ST GEORGES SUR RENON,NULL,0101000020E61000008E34023B481D14406071DD39390D4740
24660,01357,ST GERMAIN DE JOUX,01130,ST GERMAIN DE JOUX,NULL,0101000020E6100000C88047AF61F916401C3F541A31174740
24661,01358,ST GERMAIN LES PAROISSES,01300,ST GERMAIN LES PAROISSES,NULL,0101000020E61000004CFBE6FEEA7916404426CFABF0E24640
24662,01359,ST GERMAIN SUR RENON,01240,ST GERMAIN SUR RENON,NULL,0101000020E6100000349A01D30E40144046D0F302C7094740
24663,01360,ST JEAN DE GONVILLE,01630,ST JEAN DE GONVILLE,NULL,0101000020E6100000042159C004C2174034F0A31AF61B4740
24664,01361,ST JEAN DE NIOST,01800,ST JEAN DE NIOST,NULL,0101000020E61000007B4CA4349BD31440833C71EF50EB4640
24665,01362,ST JEAN DE THURIGNEUX,01390,ST JEAN DE THURIGNEUX,NULL,0101000020E6100000A055C1035E95134038A0A52BD8FA4640
24666,01363,ST JEAN LE VIEUX,01640,ST JEAN LE VIEUX,NULL,0101000020E61000002A46A7F80985154084526AE594034740
24667,01364,ST JEAN SUR REYSSOUZE,01560,ST JEAN SUR REYSSOUZE,NULL,0101000020E6100000A647533D993B14407FF78E1A13324740
24668,01365,ST JEAN SUR VEYLE,01290,ST JEAN SUR VEYLE,NULL,0101000020E6100000863A51B758AE1340C2BA3B7C63224740
24669,01366,STE JULIE,01150,STE JULIE,NULL,0101000020E610000056CE28A7872215407F1A52A0AAF04640
24670,01367,ST JULIEN SUR REYSSOUZE,01560,ST JULIEN SUR REYSSOUZE,NULL,0101000020E61000008DC34FD2B26C1440307B7EBDE7324740
24671,01368,ST JULIEN SUR VEYLE,01540,ST JULIEN SUR VEYLE,NULL,0101000020E6100000966B1B90CED21340EBD85251861A4740
24672,01369,ST JUST,01250,ST JUST,NULL,0101000020E6100000B61A6DB0CB23154080A6142AEE184740
24673,01370,ST LAURENT SUR SAONE,01750,ST LAURENT SUR SAONE,NULL,0101000020E61000000C1FB699AF5B1340B407B53A14274740
24674,01371,ST MARCEL,01390,ST MARCEL,NULL,0101000020E6100000B2EB2818DFF1134006FCD0BB67F94640
24675,01372,ST MARTIN DE BAVEL,01510,ST MARTIN DE BAVEL,NULL,0101000020E6100000BA43D48E2CB6164033D879C061EC4640
24676,01373,ST MARTIN DU FRENE,01430,ST MARTIN DU FRENE,NULL,0101000020E610000039B709F7CA481640E99F3B1C38114740
24677,01374,ST MARTIN DU MONT,01160,ST MARTIN DU MONT,NULL,0101000020E610000087F0790FE15115401129BCBA990D4740
24678,01375,ST MARTIN LE CHATEL,01310,ST MARTIN LE CHATEL,NULL,0101000020E61000005F8C92A1747B14409243C4CD29254740
24679,01376,ST MAURICE DE BEYNOST,01700,ST MAURICE DE BEYNOST,NULL,0101000020E6100000BA2A508BC1E7134052FB63108EEA4640
24680,01378,ST MAURICE DE GOURDANS,01800,ST MAURICE DE GOURDANS,NULL,0101000020E6100000E9AA8ABA20B014400A592778D4E84640
24681,01379,ST MAURICE DE REMENS,01500,ST MAURICE DE REMENS,NULL,0101000020E6100000FA62EFC517151540E27F869224FA4640
24682,01380,ST NIZIER LE BOUCHOUX,01560,ST NIZIER LE BOUCHOUX,NULL,0101000020E6100000EC0D08BEB3AF14404283A8563A3A4740
24683,01381,ST NIZIER LE DESERT,01320,ST NIZIER LE DESERT,NULL,0101000020E6100000F50AB03495961440E84592C5A2064740
24684,01382,STE OLIVE,01330,STE OLIVE,NULL,0101000020E610000051FFB4AC56BD134022CC4818E1014740
24685,01383,ST PAUL DE VARAX,01240,ST PAUL DE VARAX,NULL,0101000020E61000000589EDEE01861440C44C3679250C4740
24686,01384,ST RAMBERT EN BUGEY,01230,ST RAMBERT EN BUGEY,NULL,0101000020E61000009872744B61C41540D23F1C7FFDF94640
24687,01385,ST REMY,01310,ST REMY,NULL,0101000020E6100000DBF5775B8EA814409BA67455C5174740
24688,01386,ST SORLIN EN BUGEY,01150,ST SORLIN EN BUGEY,NULL,0101000020E6100000B838CF7DDE79154030B209D572F14640
24689,01387,ST SULPICE,01340,ST SULPICE,NULL,0101000020E6100000F64F2624882914407681DC8F25294740
24690,01388,ST TRIVIER DE COURTES,01560,ST TRIVIER DE COURTES,NULL,0101000020E610000074311702CA44144049FB7A19A03A4740
24691,01389,ST TRIVIER SUR MOIGNANS,01990,ST TRIVIER SUR MOIGNANS,NULL,0101000020E6100000A81C93C5FD971340184E886F17084740
24692,01390,ST VULBAS,01150,ST VULBAS,NULL,0101000020E6100000F0A0D9756F1115409852978C63E94640
24693,01391,SALAVRE,01270,SALAVRE,NULL,0101000020E6100000C8D11C59F96115408816D9CE772E4740
24694,01392,SAMOGNAT,01580,SAMOGNAT,NULL,0101000020E6100000548CF337A15416406FD16E99F8224740
24695,01393,SANDRANS,01400,SANDRANS,NULL,0101000020E6100000FE99E6C2EDED13408513872213094740
24696,01396,SAULT BRENAZ,01150,SAULT BRENAZ,NULL,0101000020E6100000D0D61C7B519A1540B2DFC95D3AEE4640
24697,01397,SAUVERNY,01220,SAUVERNY,NULL,0101000020E61000006292DB40CB701840D03CCAD218284740
24698,01398,SAVIGNEUX,01480,SAVIGNEUX,NULL,0101000020E6100000A4795B446F6C1340064C3B9050FF4640
24699,01399,SEGNY,01170,SEGNY,NULL,0101000020E6100000EF35A90DF34A1840BE56F8E9AE254740
24700,01400,SEILLONNAZ,01470,SEILLONNAZ,NULL,0101000020E6100000600F37F11F041640929E7D407BE64640
24701,01401,SERGY,01630,SERGY,NULL,0101000020E6100000AC5C03B6DEF217407563303578214740
24702,01402,SERMOYER,01190,SERMOYER,NULL,0101000020E61000005CA6CB07A9E41340F8D0F4C8D53F4740
24703,01403,SERRIERES DE BRIORD,01470,SERRIERES DE BRIORD,NULL,0101000020E61000000DA0843EFDC41540B2237ABE0BE84640
24704,01404,SERRIERES SUR AIN,01450,SERRIERES SUR AIN,NULL,0101000020E610000076D6B848EBC915403E8166C611134740
24705,01405,SERVAS,01960,SERVAS,NULL,0101000020E6100000BBECD79DEEBC14407FE8386D7C114740
24706,01406,SERVIGNAT,01560,SERVIGNAT,NULL,0101000020E61000007AA86DC3283C144000636CD7BA374740
24707,01407,SEYSSEL,01420,SEYSSEL,NULL,0101000020E61000004ECEF5227F4D17401AEE128B4EF94640
24708,01408,SIMANDRE SUR SURAN,01250,SIMANDRE SUR SURAN,NULL,0101000020E61000009C8B1AA77CAF154030DE454E151E4740
24709,01410,SONTHONNAX LA MONTAGNE,01580,SONTHONNAX LA MONTAGNE,NULL,0101000020E6100000FAA4C97B8B011640F29073AC9C1C4740
24710,01410,SONTHONNAX LA MONTAGNE,01580,SONTHONNAX LA MONTAGNE,NAPT,0101000020E6100000FAA4C97B8B011640F29073AC9C1C4740
24711,01411,SOUCLIN,01150,SOUCLIN,NULL,0101000020E610000026265E5441BF1540F8E4BC5AC9F04640
24712,01412,SULIGNAT,01400,SULIGNAT,NULL,0101000020E610000082CAF8F719D71340CE305AEC1B164740
24713,01415,TALISSIEU,01510,TALISSIEU,NULL,0101000020E610000032DF0BDD36E116400A37CFC76BEE4640
24715,01418,THIL,01120,THIL,NULL,0101000020E61000001E8E098C50131440C8516FFCBFE84640
24716,01419,THOIRY,01710,THOIRY,NULL,0101000020E610000092C20655B4DF17405205ED1F551F4740
24717,01420,THOISSEY,01140,THOISSEY,NULL,0101000020E610000021B5E44C6E2F1340CA5246B7B9154740
24718,01421,TORCIEU,01230,TORCIEU,NULL,0101000020E6100000108C2892549F15409698C2DE9FF54640
24719,01422,TOSSIAT,01250,TOSSIAT,NULL,0101000020E6100000A08CF161F63A154074E904D957114740
24720,01423,TOUSSIEUX,01600,TOUSSIEUX,NULL,0101000020E61000004A415CDEC150134005FFB68201FB4640
24721,01424,TRAMOYES,01390,TRAMOYES,NULL,0101000020E610000062D5C5127BD91340A298BC01E6EF4640
24722,01425,LA TRANCLIERE,01160,LA TRANCLIERE,NULL,0101000020E6100000E3A194B5F20F1540624F3BFCB50B4740
24723,01426,VAL REVERMONT,01370,VAL REVERMONT,CUISIAT,0101000020E610000062F0D533296A1540B2F5679A0B244740
24724,01426,VAL REVERMONT,01370,VAL REVERMONT,PRESSIAT,0101000020E610000062F0D533296A1540B2F5679A0B244740
24725,01426,VAL REVERMONT,01370,VAL REVERMONT,TREFFORT CUISIAT,0101000020E610000062F0D533296A1540B2F5679A0B244740
24726,01427,TREVOUX,01600,TREVOUX,NULL,0101000020E610000028E032028515134062D45A3D4CF84640
24727,01428,VALEINS,01140,VALEINS,NULL,0101000020E61000003E6079EB577513400FB0FB33A80E4740
24728,01429,VANDEINS,01660,VANDEINS,NULL,0101000020E61000005B9FCD058950144054CECDED941B4740
24729,01430,VARAMBON,01160,VARAMBON,NULL,0101000020E610000044EC0214D9291540F67B629DAA054740
24730,01431,VAUX EN BUGEY,01150,VAUX EN BUGEY,NULL,0101000020E6100000258BA0D6D9711540519907558FF54640
24731,01432,VERJON,01270,VERJON,NULL,0101000020E6100000D80528B27B631540067D8E345D2C4740
24732,01433,VERNOUX,01560,VERNOUX,NULL,0101000020E6100000D79244E5156A14405AE2B7D7383E4740
24733,01434,VERSAILLEUX,01330,VERSAILLEUX,NULL,0101000020E61000005B368474C2751440652431F77FFE4640
24734,01435,VERSONNEX,01210,VERSONNEX,NULL,0101000020E6100000F43BA81F2F671840B0E4CF5C4C264740
24735,01436,VESANCY,01170,VESANCY,NULL,0101000020E6100000809653A7A857184057C62BB5832E4740
24736,01437,VESCOURS,01560,VESCOURS,NULL,0101000020E6100000C02CA347421D14406DCC4642B63C4740
24737,01439,VESINES,01570,VESINES,NULL,0101000020E6100000DA4823B0837413409C18ED4CFC2D4740
24738,01441,VIEU D IZENAVE,01430,VIEU D IZENAVE,NULL,0101000020E61000001AC638DACC381640264A8CAF870A4740
24739,01443,VILLARS LES DOMBES,01330,VILLARS LES DOMBES,NULL,0101000020E61000006B8DF799692D1440E8E8A7EE00004740
24740,01444,VILLEBOIS,01150,VILLEBOIS,NULL,0101000020E61000005148D7F104CB15406484A6DBC8EC4640
24741,01445,VILLEMOTIER,01270,VILLEMOTIER,NULL,0101000020E610000072B96697143C15407606FCD0BB2B4740
24742,01446,VILLENEUVE,01480,VILLENEUVE,NULL,0101000020E61000001E66796869701340030F67D96E044740
24743,01447,VILLEREVERSURE,01250,VILLEREVERSURE,NULL,0101000020E61000001CE8A1B60D931540884F954AD3184740
24744,01448,VILLES,01200,VILLES,NULL,0101000020E61000004E9D47C5FF09174036142D2F2F0C4740
24745,01449,VILLETTE SUR AIN,01320,VILLETTE SUR AIN,NULL,0101000020E6100000CC69053C1F041540D658C2DA98014740
24746,01450,VILLIEU LOYES MOLLON,01800,VILLIEU LOYES MOLLON,NULL,0101000020E6100000E81615CCF3E71440301CBE3BE8F64640
24747,01450,VILLIEU LOYES MOLLON,01800,VILLIEU LOYES MOLLON,LOYES,0101000020E6100000E81615CCF3E71440301CBE3BE8F64640
